Country,City,Yield,Text,meanYield,Text_numbeo,CountryCity,latitude,longitude
Ethiopia,Addis Ababa,,,7.0228858639406795,"                                 Price    Rent  Yield
Neighbor          Apartments                         
City Center       1-Bedroom    $84,186    $512   7.3%
                  3-Bedroom   $185,208  $1,855  12.0%
Outside of Center 1-Bedroom    $56,831    $271   5.7%
                  3-Bedroom   $125,028    $703   6.8%","Addis Ababa, Ethiopia",9.0107934,38.7612525
Finland,Espoo,,,3.407542930141129,"                                 Price    Rent Yield
Neighbor          Apartments                        
City Center       1-Bedroom   $394,160  $1,197  3.6%
                  3-Bedroom   $867,152  $1,909  2.6%
Outside of Center 1-Bedroom   $259,041    $913  4.2%
                  3-Bedroom   $569,890  $1,506  3.2%","Espoo, Finland",60.2047672,24.6568435
Finland,Helsinki,4.101916021198533,"                                                                    Price    Rent Yield
Neighbor                                           Apartments                          
Alpilla and Kallio                                 0-Studio      $235,671    $899  4.6%
                                                   1-Bedroom     $331,349  $1,014  3.7%
                                                   2-Bedroom     $494,103  $1,689  4.1%
City Centre Areas (Punavuori, Ullanlinna, Ruoho... 0-Studio      $300,631    $997  4.0%
                                                   1-Bedroom     $458,249  $1,308  3.4%
                                                   2-Bedroom     $699,963  $2,110  3.6%
                                                   3-Bedroom   $1,082,676  $1,964  2.2%
                                                   4+Bedroom   $1,863,210  $4,029  2.6%
Töölö (Taka and Etu)                               0-Studio      $246,246  $1,012  4.9%
                                                   1-Bedroom     $445,156  $1,208  3.3%
                                                   2-Bedroom     $674,784  $2,064  3.7%
                                                   3-Bedroom     $869,666  $2,365  3.3%",3.3363645903477206,"                                 Price    Rent Yield
Neighbor          Apartments                        
City Center       1-Bedroom   $376,068  $1,025  3.3%
                  3-Bedroom   $827,350  $1,968  2.9%
Outside of Center 1-Bedroom   $224,070    $834  4.5%
                  3-Bedroom   $492,954  $1,398  3.4%","Helsinki, Finland",60.1674881,24.9427473
Finland,Jyväskylä,4.379388976704412,"                                Price  Rent Yield
Neighbor         Apartments                      
Jyväskylä (area) 0-Studio    $130,425  $519  4.8%
                 1-Bedroom   $150,064  $660  5.3%
                 2-Bedroom   $251,684  $781  3.7%
                 3-Bedroom   $300,128  $997  4.0%",,,"Jyväskylä, Finland",62.2417066,25.7495727
Finland,Lahti,8.366347252747254,"                            Price    Rent  Yield
Neighbor     Apartments                         
Lahti (area) 0-Studio     $87,621    $513   7.0%
             1-Bedroom    $91,650    $650   8.5%
             2-Bedroom   $125,893    $863   8.2%
             3-Bedroom   $159,531  $1,543  11.6%",,,"Lahti, Finland",60.9826014,25.6613764
Finland,Oulu,4.2447789558421185,"                           Price    Rent Yield
Neighbor    Apartments                        
Oulu (area) 0-Studio    $130,828    $562  5.2%
            1-Bedroom   $186,120    $715  4.6%
            2-Bedroom   $256,720    $830  3.9%
            3-Bedroom   $361,563  $1,007  3.3%",,,"Oulu, Finland",65.0118734,25.4716809
Finland,Tampere,3.9601023073104398,"                              Price    Rent Yield
Neighbor       Apartments                        
Tampere (area) 0-Studio    $163,962    $648  4.7%
               1-Bedroom   $215,528    $770  4.3%
               2-Bedroom   $327,321    $952  3.5%
               3-Bedroom   $392,483  $1,187  3.6%",3.8104170387862615,"                                 Price    Rent Yield
Neighbor          Apartments                        
City Center       1-Bedroom   $228,268    $855  4.5%
                  3-Bedroom   $502,191  $1,309  3.1%
Outside of Center 1-Bedroom   $171,878    $651  4.5%
                  3-Bedroom   $378,130    $980  3.1%","Tampere, Finland",61.4980214,23.7603118
Finland,Turku,4.415467314028091,"                            Price    Rent Yield
Neighbor     Apartments                        
Turku (area) 0-Studio    $167,085    $634  4.6%
             1-Bedroom   $220,564    $786  4.3%
             2-Bedroom   $289,175    $957  4.0%
             3-Bedroom   $329,335  $1,511  5.5%",4.937750464703767,"                                 Price    Rent Yield
Neighbor          Apartments                        
City Center       1-Bedroom   $221,778    $750  4.1%
                  3-Bedroom   $487,910  $1,285  3.2%
Outside of Center 1-Bedroom    $93,038    $626  8.1%
                  3-Bedroom   $204,685    $992  5.8%","Turku, Finland",60.4517531,22.2670522
France,Bordeaux,3.594827586206897,"                                        Price    Rent Yield
Neighbor                 Apartments                        
Bordeaux (all locations) 0-Studio    $148,331    $551  4.5%
                         1-Bedroom   $244,345    $832  4.1%
                         2-Bedroom   $350,782  $1,028  3.5%
                         3-Bedroom   $465,037  $1,393  3.6%
                         4+Bedroom   $714,594  $1,442  2.4%
Center                   0-Studio    $159,355    $682  5.1%
                         1-Bedroom   $222,167    $902  4.9%
                         2-Bedroom   $299,668    $958  3.8%",,,"Bordeaux, France",44.841225,-0.5800364
France,Grenoble,,,4.192876395954373,"                                 Price    Rent Yield
Neighbor          Apartments                        
City Center       1-Bedroom   $177,152    $655  4.4%
                  3-Bedroom   $389,733  $1,182  3.6%
Outside of Center 1-Bedroom   $141,992    $587  5.0%
                  3-Bedroom   $312,381  $1,028  3.9%","Grenoble, France",45.1875602,5.7357819
France,Lyon,3.864935064935065,"                                    Price    Rent Yield
Neighbor             Apartments                        
Lyon (all locations) 0-Studio    $159,355    $661  5.0%
                     1-Bedroom   $265,592    $902  4.1%
                     2-Bedroom   $385,860  $1,243  3.9%
                     3-Bedroom   $551,229  $1,719  3.7%
                     4+Bedroom   $766,710  $2,252  3.5%",3.124105518181172,"                                 Price    Rent Yield
Neighbor          Apartments                        
City Center       1-Bedroom   $299,535    $848  3.4%
                  3-Bedroom   $658,977  $1,677  3.1%
Outside of Center 1-Bedroom   $226,510    $603  3.2%
                  3-Bedroom   $498,323  $1,082  2.6%","Lyon, France",45.7578137,4.8320114
France,Marseille,4.032558139534884,"                               Price    Rent Yield
Neighbor        Apartments                        
Marseille 10ème 0-Studio    $101,226    $526  6.2%
                1-Bedroom   $165,269    $692  5.0%
                2-Bedroom   $194,434    $900  5.6%
                3-Bedroom   $239,534    $942  4.7%
Marseille 6ème  0-Studio    $122,273    $581  5.7%
                1-Bedroom   $215,481    $802  4.5%
                2-Bedroom   $330,738    $992  3.6%
                3-Bedroom   $461,028  $1,052  2.7%
Marseille 8ème  0-Studio    $142,317    $610  5.1%
                1-Bedroom   $328,633    $822  3.0%
                2-Bedroom   $450,003  $1,203  3.2%
                3-Bedroom   $697,355  $1,623  2.8%
                4+Bedroom   $811,810  $1,584  2.3%
Marseille 9ème  0-Studio    $149,333    $521  4.2%
                1-Bedroom   $235,525    $783  4.0%
                2-Bedroom   $265,592    $964  4.4%
                3-Bedroom   $374,836  $1,303  4.2%
                4+Bedroom   $471,050  $1,283  3.3%",3.603223565473673,"                                 Price    Rent Yield
Neighbor          Apartments                        
City Center       1-Bedroom   $235,300    $764  3.9%
                  3-Bedroom   $517,661  $1,312  3.0%
Outside of Center 1-Bedroom   $172,013    $607  4.2%
                  3-Bedroom   $378,429  $1,044  3.3%","Marseille, France",43.2961743,5.3699525
France,Montpellier,3.572459016393443,"                                           Price    Rent Yield
Neighbor                    Apartments                        
Montpellier (all locations) 0-Studio    $109,244    $521  5.7%
                            1-Bedroom   $199,445    $707  4.3%
                            2-Bedroom   $305,682    $910  3.6%
                            3-Bedroom   $417,215  $1,203  3.5%
                            4+Bedroom   $700,562  $1,403  2.4%",,,"Montpellier, France",43.6112422,3.8767337
France,Nantes,3.853211009174312,"                                      Price    Rent Yield
Neighbor               Apartments                        
Center                 0-Studio     $86,593    $371  5.1%
                       1-Bedroom   $209,768    $772  4.4%
                       2-Bedroom   $300,670    $804  3.2%
                       3-Bedroom   $445,995  $1,356  3.6%
Nantes (all locations) 0-Studio    $126,131    $501  4.8%
                       1-Bedroom   $208,966    $752  4.3%
                       2-Bedroom   $300,670    $902  3.6%
                       3-Bedroom   $436,974  $1,403  3.9%
                       4+Bedroom   $680,768  $1,744  3.1%",,,"Nantes, France",47.2186371,-1.5541362
France,Nice,3.953488372093023,"                                    Price    Rent Yield
Neighbor             Apartments                        
Center               0-Studio    $173,888    $682  4.7%
                     1-Bedroom   $245,548    $947  4.6%
                     2-Bedroom   $576,285  $1,067  2.2%
Nice (all locations) 0-Studio    $149,333    $646  5.2%
                     1-Bedroom   $242,541    $852  4.2%
                     2-Bedroom   $362,007  $1,193  4.0%
                     3-Bedroom   $525,171  $1,604  3.7%
                     4+Bedroom   $800,786  $1,704  2.6%",3.598374484490674,"                                 Price    Rent Yield
Neighbor          Apartments                        
City Center       1-Bedroom   $356,106    $954  3.2%
                  3-Bedroom   $783,433  $1,875  2.9%
Outside of Center 1-Bedroom   $200,140    $783  4.7%
                  3-Bedroom   $440,309  $1,460  4.0%","Nice, France",43.7009358,7.2683912
France,Paris,3.8239122093469415,"                             Price    Rent Yield
Neighbor    Apartments                          
Paris 11ème 0-Studio      $237,530  $1,128  5.7%
            1-Bedroom     $461,028  $1,553  4.0%
            2-Bedroom     $761,699  $2,440  3.8%
            3-Bedroom   $1,082,414  $3,508  3.9%
Paris 13ème 0-Studio      $250,559    $992  4.8%
            1-Bedroom     $415,927  $1,313  3.8%
            2-Bedroom     $629,404  $2,025  3.9%
            3-Bedroom     $901,009  $2,685  3.6%
Paris 15ème 0-Studio      $252,563    $992  4.7%
            1-Bedroom     $486,084  $1,489  3.7%
            2-Bedroom     $787,757  $2,175  3.3%
            3-Bedroom   $1,167,604  $2,801  2.9%
            4+Bedroom   $1,957,365  $3,385  2.1%
Paris 16ème 0-Studio      $190,425  $1,052  6.6%
            1-Bedroom     $619,381  $1,854  3.6%
            2-Bedroom   $1,052,347  $2,842  3.2%
            3-Bedroom   $1,673,732  $4,109  2.9%
            4+Bedroom   $2,906,481  $9,020  3.7%
Paris 17ème 0-Studio      $200,447    $972  5.8%
            1-Bedroom     $463,033  $1,579  4.1%
            2-Bedroom     $776,732  $2,506  3.9%
            3-Bedroom   $1,397,116  $3,834  3.3%
            4+Bedroom   $2,204,917  $4,991  2.7%
Paris 18ème 0-Studio      $204,456    $952  5.6%
            1-Bedroom     $389,869  $1,273  3.9%
            2-Bedroom     $616,374  $2,100  4.1%
            3-Bedroom     $977,179  $3,207  3.9%
Paris 19ème 0-Studio      $235,525    $959  4.9%
            1-Bedroom     $385,860  $1,225  3.8%
            2-Bedroom     $571,274  $1,841  3.9%
            3-Bedroom     $719,104  $2,284  3.8%
Paris 20ème 0-Studio      $230,514    $902  4.7%
            1-Bedroom     $426,952  $1,278  3.6%
            2-Bedroom     $600,339  $1,834  3.7%
            3-Bedroom     $821,833  $2,211  3.2%",2.468916497816911,"                                   Price    Rent Yield
Neighbor          Apartments                          
City Center       1-Bedroom     $665,877  $1,315  2.4%
                  3-Bedroom   $1,464,929  $3,059  2.5%
Outside of Center 1-Bedroom     $468,508    $996  2.6%
                  3-Bedroom   $1,030,719  $2,089  2.4%","Paris, France",48.8534951,2.3483915
